beta,load_comb,d,f_cck,chi1,chi2,rho,weight
4.19766913893099,snow_imposed,450,20,0.5,0.2,0.01,0.1972
4.19778644292846,snow_imposed,600,20,0.5,0.2,0.01,0.1972
4.19784077325486,snow_imposed,750,20,0.5,0.2,0.01,0.1972
4.19542667481344,snow_imposed,150,40,0.5,0.2,0.01,0.1972
4.19733456158921,snow_imposed,300,40,0.5,0.2,0.01,0.1972
4.19766913893094,snow_imposed,450,40,0.5,0.2,0.01,0.1972
4.19778644292847,snow_imposed,600,40,0.5,0.2,0.01,0.1972
4.1978407732549,snow_imposed,750,40,0.5,0.2,0.01,0.1972
4.17370965381772,snow_imposed,150,60,0.5,0.2,0.01,0.1972
4.17560440135723,snow_imposed,300,60,0.5,0.2,0.01,0.1972
4.17590181610187,snow_imposed,450,60,0.5,0.2,0.01,0.1972
4.17602295448208,snow_imposed,600,60,0.5,0.2,0.01,0.1972
4.17607905958381,snow_imposed,750,60,0.5,0.2,0.01,0.1972
4.17532192811636,snow_imposed,150,80,0.5,0.2,0.01,0.1972
4.17716650107097,snow_imposed,300,80,0.5,0.2,0.01,0.1972
4.17751448387401,snow_imposed,450,80,0.5,0.2,0.01,0.1972
4.17763647899253,snow_imposed,600,80,0.5,0.2,0.01,0.1972
4.17769298058514,snow_imposed,750,80,0.5,0.2,0.01,0.1972
3.98658312945715,snow_imposed,150,20,0.6,0.2,0.01,0.0657
3.98804805325356,snow_imposed,300,20,0.6,0.2,0.01,0.0657
3.98832091236702,snow_imposed,450,20,0.6,0.2,0.01,0.0657
3.98841652898659,snow_imposed,600,20,0.6,0.2,0.01,0.0657
3.98846080615346,snow_imposed,750,20,0.6,0.2,0.01,0.0657
3.98658312945725,snow_imposed,150,40,0.6,0.2,0.01,0.0657
3.9880480532535,snow_imposed,300,40,0.6,0.2,0.01,0.0657
3.98832091236701,snow_imposed,450,40,0.6,0.2,0.01,0.0657
3.98841652898657,snow_imposed,600,40,0.6,0.2,0.01,0.0657
3.98846080615344,snow_imposed,750,40,0.6,0.2,0.01,0.0657
3.96644210490381,snow_imposed,150,60,0.6,0.2,0.01,0.0657
3.96788125168044,snow_imposed,300,60,0.6,0.2,0.01,0.0657
3.96814786826809,snow_imposed,450,60,0.6,0.2,0.01,0.0657
3.96824130796925,snow_imposed,600,60,0.6,0.2,0.01,0.0657
3.96828457887068,snow_imposed,750,60,0.6,0.2,0.01,0.0657
3.96792130045138,snow_imposed,150,80,0.6,0.2,0.01,0.0657
3.96936197731189,snow_imposed,300,80,0.6,0.2,0.01,0.0657
3.96963043370721,snow_imposed,450,80,0.6,0.2,0.01,0.0657
3.96972451579246,snow_imposed,600,80,0.6,0.2,0.01,0.0657
3.96976808381616,snow_imposed,750,80,0.6,0.2,0.01,0.0657
3.81018244545766,snow_imposed,150,20,0.7,0.2,0.01,0.0197
3.81139436556159,snow_imposed,300,20,0.7,0.2,0.01,0.0197
3.81161979185489,snow_imposed,450,20,0.7,0.2,0.01,0.0197
3.81169876468862,snow_imposed,600,20,0.7,0.2,0.01,0.0197
3.8117353307565,snow_imposed,750,20,0.7,0.2,0.01,0.0197
3.8101824454577,snow_imposed,150,40,0.7,0.2,0.01,0.0197
3.81139436556161,snow_imposed,300,40,0.7,0.2,0.01,0.0197
3.81161979185488,snow_imposed,450,40,0.7,0.2,0.01,0.0197
3.81169876468866,snow_imposed,600,40,0.7,0.2,0.01,0.0197
3.81173533075652,snow_imposed,750,40,0.7,0.2,0.01,0.0197
3.79128409748492,snow_imposed,150,60,0.7,0.2,0.01,0.0197
3.79246251208613,snow_imposed,300,60,0.7,0.2,0.01,0.0197
3.79268172169919,snow_imposed,450,60,0.7,0.2,0.01,0.0197
3.79275851783839,snow_imposed,600,60,0.7,0.2,0.01,0.0197
3.792794076258,snow_imposed,750,60,0.7,0.2,0.01,0.0197
3.79266646420903,snow_imposed,150,80,0.7,0.2,0.01,0.0197
3.79385315709223,snow_imposed,300,80,0.7,0.2,0.01,0.0197
3.79407390569282,snow_imposed,450,80,0.7,0.2,0.01,0.0197
3.79415124086166,snow_imposed,600,80,0.7,0.2,0.01,0.0197
3.79418704884199,snow_imposed,750,80,0.7,0.2,0.01,0.0197
3.6596191472076,snow_imposed,150,20,0.8,0.2,0.01,0
3.66061967039683,snow_imposed,300,20,0.8,0.2,0.01,0
3.66080560641009,snow_imposed,450,20,0.8,0.2,0.01,0
3.66087073219012,snow_imposed,600,20,0.8,0.2,0.01,0
3.66090088457532,snow_imposed,750,20,0.8,0.2,0.01,0
3.65961914720764,snow_imposed,150,40,0.8,0.2,0.01,0
3.66061967039677,snow_imposed,300,40,0.8,0.2,0.01,0
3.66080560641013,snow_imposed,450,40,0.8,0.2,0.01,0
3.66087073219012,snow_imposed,600,40,0.8,0.2,0.01,0
3.6609008845753,snow_imposed,750,40,0.8,0.2,0.01,0
3.6418008172866,snow_imposed,150,60,0.8,0.2,0.01,0
3.64278637578476,snow_imposed,300,60,0.8,0.2,0.01,0
3.64296952918492,snow_imposed,450,60,0.8,0.2,0.01,0
3.64303368023727,snow_imposed,600,60,0.8,0.2,0.01,0
3.64306338132122,snow_imposed,750,60,0.8,0.2,0.01,0
3.64310518439988,snow_imposed,150,80,0.8,0.2,0.01,0
3.64409683978184,snow_imposed,300,80,0.8,0.2,0.01,0
3.64428111275701,snow_imposed,450,80,0.8,0.2,0.01,0
3.64434565496441,snow_imposed,600,80,0.8,0.2,0.01,0
3.64437553697517,snow_imposed,750,80,0.8,0.2,0.01,0
3.52966035368301,snow_imposed,150,20,0.9,0.2,0.01,0
3.53052855407523,snow_imposed,300,20,0.9,0.2,0.01,0
3.5306897717303,snow_imposed,450,20,0.9,0.2,0.01,0
3.53074623046738,snow_imposed,600,20,0.9,0.2,0.01,0
3.53077236851739,snow_imposed,750,20,0.9,0.2,0.01,0
3.52966035368298,snow_imposed,150,40,0.9,0.2,0.01,0
3.53052855407526,snow_imposed,300,40,0.9,0.2,0.01,0
3.53068977173028,snow_imposed,450,40,0.9,0.2,0.01,0
3.53074623046738,snow_imposed,600,40,0.9,0.2,0.01,0
3.5307723685174,snow_imposed,750,40,0.9,0.2,0.01,0
3.51277043174274,snow_imposed,150,60,0.9,0.2,0.01,0
3.51362936847795,snow_imposed,300,60,0.9,0.2,0.01,0
3.51378883720358,snow_imposed,450,60,0.9,0.2,0.01,0
3.51384468139767,snow_imposed,600,60,0.9,0.2,0.01,0
3.51387053457862,snow_imposed,750,60,0.9,0.2,0.01,0
3.514020107387,snow_imposed,150,80,0.9,0.2,0.01,0
3.51488370225994,snow_imposed,300,80,0.9,0.2,0.01,0
3.51504403035186,snow_imposed,450,80,0.9,0.2,0.01,0
3.51510017501339,snow_imposed,600,80,0.9,0.2,0.01,0
3.51512616721327,snow_imposed,750,80,0.9,0.2,0.01,0
4.71397978696035,snow_imposed,150,20,0.1,0.3,0.01,0
4.71850038470555,snow_imposed,300,20,0.1,0.3,0.01,0
4.7193325411935,snow_imposed,450,20,0.1,0.3,0.01,0
4.71962343116706,snow_imposed,600,20,0.1,0.3,0.01,0
4.7197580077749,snow_imposed,750,20,0.1,0.3,0.01,0
4.71397978696036,snow_imposed,150,40,0.1,0.3,0.01,0
4.71850038470556,snow_imposed,300,40,0.1,0.3,0.01,0
4.71933254119351,snow_imposed,450,40,0.1,0.3,0.01,0
4.71962343116705,snow_imposed,600,40,0.1,0.3,0.01,0
4.7197580077749,snow_imposed,750,40,0.1,0.3,0.01,0
4.68548255687771,snow_imposed,150,60,0.1,0.3,0.01,0
4.68998374002741,snow_imposed,300,60,0.1,0.3,0.01,0
4.6908156157242,snow_imposed,450,60,0.1,0.3,0.01,0
4.69110640918763,snow_imposed,600,60,0.1,0.3,0.01,0
4.69124094143372,snow_imposed,750,60,0.1,0.3,0.01,0
4.68761217242301,snow_imposed,150,80,0.1,0.3,0.01,0
4.69213138566713,snow_imposed,300,80,0.1,0.3,0.01,0
4.69296330814179,snow_imposed,450,80,0.1,0.3,0.01,0
4.69325411782748,snow_imposed,600,80,0.1,0.3,0.01,0
4.69338865755596,snow_imposed,750,80,0.1,0.3,0.01,0
4.91615252557222,snow_imposed,150,20,0.2,0.3,0.01,0.2383
4.92090086828375,snow_imposed,300,20,0.2,0.3,0.01,0.2383
4.92177466915235,snow_imposed,450,20,0.2,0.3,0.01,0.2383
4.92208009610882,snow_imposed,600,20,0.2,0.3,0.01,0.2383
4.92222139451981,snow_imposed,750,20,0.2,0.3,0.01,0.2383
4.91615252557222,snow_imposed,150,40,0.2,0.3,0.01,0.2383
4.92090086828376,snow_imposed,300,40,0.2,0.3,0.01,0.2383
4.92177466915236,snow_imposed,450,40,0.2,0.3,0.01,0.2383
4.92208009610884,snow_imposed,600,40,0.2,0.3,0.01,0.2383
4.92222139451984,snow_imposed,750,40,0.2,0.3,0.01,0.2383
4.88792883790621,snow_imposed,150,60,0.2,0.3,0.01,0.2383
4.89267616358686,snow_imposed,300,60,0.2,0.3,0.01,0.2383
4.89354980036153,snow_imposed,450,60,0.2,0.3,0.01,0.2383
4.89385517163317,snow_imposed,600,60,0.2,0.3,0.01,0.2383
4.89399644457498,snow_imposed,750,60,0.2,0.3,0.01,0.2383
4.89005869270806,snow_imposed,150,80,0.2,0.3,0.01,0.2383
4.89480624544844,snow_imposed,300,80,0.2,0.3,0.01,0.2383
4.89567992214063,snow_imposed,450,80,0.2,0.3,0.01,0.2383
4.89598530723091,snow_imposed,600,80,0.2,0.3,0.01,0.2383
4.89612658654251,snow_imposed,750,80,0.2,0.3,0.01,0.2383
5.11516005561092,snow_imposed,150,20,0.3,0.3,0.01,0.8639
5.1202177852546,snow_imposed,300,20,0.3,0.3,0.01,0.8639
5.12114825717798,snow_imposed,450,20,0.3,0.3,0.01,0.8639
5.12147347378343,snow_imposed,600,20,0.3,0.3,0.01,0.8639
5.12162392406204,snow_imposed,750,20,0.3,0.3,0.01,0.8639
5.11516005561092,snow_imposed,150,40,0.3,0.3,0.01,0.8639
5.1202177852546,snow_imposed,300,40,0.3,0.3,0.01,0.8639
5.121148257178,snow_imposed,450,40,0.3,0.3,0.01,0.8639
5.12147347378345,snow_imposed,600,40,0.3,0.3,0.01,0.8639
5.12162392406204,snow_imposed,750,40,0.3,0.3,0.01,0.8639
5.08708210822596,snow_imposed,150,60,0.3,0.3,0.01,0.8639
5.09213876511508,snow_imposed,300,60,0.3,0.3,0.01,0.8639
5.0930693932087,snow_imposed,450,60,0.3,0.3,0.01,0.8639
5.0933946664475,snow_imposed,600,60,0.3,0.3,0.01,0.8639
5.09354514328355,snow_imposed,750,60,0.3,0.3,0.01,0.8639
5.08920704862746,snow_imposed,150,80,0.3,0.3,0.01,0.8639
5.0942638595792,snow_imposed,300,80,0.3,0.3,0.01,0.8639
5.09519454202798,snow_imposed,450,80,0.3,0.3,0.01,0.8639
5.09551983408975,snow_imposed,600,80,0.3,0.3,0.01,0.8639
5.09567031960301,snow_imposed,750,80,0.3,0.3,0.01,0.8639
4.61240526615776,snow_imposed,150,20,0.4,0.3,0.01,0.9295
4.61499226558256,snow_imposed,300,20,0.4,0.3,0.01,0.9295
4.615475345967,snow_imposed,450,20,0.4,0.3,0.01,0.9295
4.61564489924182,snow_imposed,600,20,0.4,0.3,0.01,0.9295
4.61572345857097,snow_imposed,750,20,0.4,0.3,0.01,0.9295
4.61240526615778,snow_imposed,150,40,0.4,0.3,0.01,0.9295
4.61499226558276,snow_imposed,300,40,0.4,0.3,0.01,0.9295
4.61547534596699,snow_imposed,450,40,0.4,0.3,0.01,0.9295
4.61564489924185,snow_imposed,600,40,0.4,0.3,0.01,0.9295
4.615723458571,snow_imposed,750,40,0.4,0.3,0.01,0.9295
4.58880934334424,snow_imposed,150,60,0.4,0.3,0.01,0.9295
4.5914548571075,snow_imposed,300,60,0.4,0.3,0.01,0.9295
4.59195085180057,snow_imposed,450,60,0.4,0.3,0.01,0.9295
4.59212489647907,snow_imposed,600,60,0.4,0.3,0.01,0.9295
4.59220553264681,snow_imposed,750,60,0.4,0.3,0.01,0.9295
4.59056308090929,snow_imposed,150,80,0.4,0.3,0.01,0.9295
4.593228940016,snow_imposed,300,80,0.4,0.3,0.01,0.9295
4.59370109975992,snow_imposed,450,80,0.4,0.3,0.01,0.9295
4.59386570767128,snow_imposed,600,80,0.4,0.3,0.01,0.9295
4.59394198005067,snow_imposed,750,80,0.4,0.3,0.01,0.9295
4.3289156107111,snow_imposed,150,20,0.5,0.3,0.01,0.715
4.33089448124404,snow_imposed,300,20,0.5,0.3,0.01,0.715
4.33126396768029,snow_imposed,450,20,0.5,0.3,0.01,0.715
4.33139350948683,snow_imposed,600,20,0.5,0.3,0.01,0.715
4.33145350764766,snow_imposed,750,20,0.5,0.3,0.01,0.715
4.32891561071113,snow_imposed,150,40,0.5,0.3,0.01,0.715
4.33089448124402,snow_imposed,300,40,0.5,0.3,0.01,0.715
4.33126396768045,snow_imposed,450,40,0.5,0.3,0.01,0.715
4.33139350948681,snow_imposed,600,40,0.5,0.3,0.01,0.715
4.33145350764761,snow_imposed,750,40,0.5,0.3,0.01,0.715
4.30721707826089,snow_imposed,150,60,0.5,0.3,0.01,0.715
4.30915238678244,snow_imposed,300,60,0.5,0.3,0.01,0.715
4.30951176526917,snow_imposed,450,60,0.5,0.3,0.01,0.715
4.30963779529822,snow_imposed,600,60,0.5,0.3,0.01,0.715
4.30969617264094,snow_imposed,750,60,0.5,0.3,0.01,0.715
4.30882314156912,snow_imposed,150,80,0.5,0.3,0.01,0.715
4.31076114791164,snow_imposed,300,80,0.5,0.3,0.01,0.715
4.31112343371146,snow_imposed,450,80,0.5,0.3,0.01,0.715
4.31125048175261,snow_imposed,600,80,0.5,0.3,0.01,0.715
4.31130933036686,snow_imposed,750,80,0.5,0.3,0.01,0.715
4.08791105262825,snow_imposed,150,20,0.6,0.3,0.01,0.2383
4.08945013876392,snow_imposed,300,20,0.6,0.3,0.01,0.2383
4.08972720427565,snow_imposed,450,20,0.6,0.3,0.01,0.2383
4.08982431107742,snow_imposed,600,20,0.6,0.3,0.01,0.2383
4.08986928111795,snow_imposed,750,20,0.6,0.3,0.01,0.2383
4.08791105262818,snow_imposed,150,40,0.6,0.3,0.01,0.2383
4.08945013876404,snow_imposed,300,40,0.6,0.3,0.01,0.2383
4.08972720427567,snow_imposed,450,40,0.6,0.3,0.01,0.2383
4.08982431107743,snow_imposed,600,40,0.6,0.3,0.01,0.2383
4.08986928111789,snow_imposed,750,40,0.6,0.3,0.01,0.2383
4.06763310356182,snow_imposed,150,60,0.6,0.3,0.01,0.2383
4.06918547206348,snow_imposed,300,60,0.6,0.3,0.01,0.2383
4.06947460378639,snow_imposed,450,60,0.6,0.3,0.01,0.2383
4.06957592151177,snow_imposed,600,60,0.6,0.3,0.01,0.2383
4.06962283846692,snow_imposed,750,60,0.6,0.3,0.01,0.2383
4.0691344795146,snow_imposed,150,80,0.6,0.3,0.01,0.2383
4.07069683210579,snow_imposed,300,80,0.6,0.3,0.01,0.2383
4.07098777236471,snow_imposed,450,80,0.6,0.3,0.01,0.2383
4.07108972159906,snow_imposed,600,80,0.6,0.3,0.01,0.2383
4.0711369305933,snow_imposed,750,80,0.6,0.3,0.01,0.2383
3.88252139755841,snow_imposed,150,20,0.7,0.3,0.01,0.0715
3.8837717405075,snow_imposed,300,20,0.7,0.3,0.01,0.0715
3.88399494007687,snow_imposed,450,20,0.7,0.3,0.01,0.0715
3.88407313835576,snow_imposed,600,20,0.7,0.3,0.01,0.0715
3.88410934676213,snow_imposed,750,20,0.7,0.3,0.01,0.0715
3.88252139755837,snow_imposed,150,40,0.7,0.3,0.01,0.0715
3.88377174050743,snow_imposed,300,40,0.7,0.3,0.01,0.0715
3.8839949400768,snow_imposed,450,40,0.7,0.3,0.01,0.0715
3.88407313835571,snow_imposed,600,40,0.7,0.3,0.01,0.0715
3.88410934676213,snow_imposed,750,40,0.7,0.3,0.01,0.0715
3.8634924376434,snow_imposed,150,60,0.7,0.3,0.01,0.0715
3.86474413570247,snow_imposed,300,60,0.7,0.3,0.01,0.0715
3.86497689219641,snow_imposed,450,60,0.7,0.3,0.01,0.0715
3.86505843263337,snow_imposed,600,60,0.7,0.3,0.01,0.0715
3.86509618749551,snow_imposed,750,60,0.7,0.3,0.01,0.0715
3.86489828527818,snow_imposed,150,80,0.7,0.3,0.01,0.0715
3.86615828422125,snow_imposed,300,80,0.7,0.3,0.01,0.0715
3.86639256373527,snow_imposed,450,80,0.7,0.3,0.01,0.0715
3.86647463768065,snow_imposed,600,80,0.7,0.3,0.01,0.0715
3.86651263951871,snow_imposed,750,80,0.7,0.3,0.01,0.0715
3.70563306958174,snow_imposed,150,20,0.8,0.3,0.01,0
3.70666691277575,snow_imposed,300,20,0.8,0.3,0.01,0
3.70685907198517,snow_imposed,450,20,0.8,0.3,0.01,0
3.70692637832118,snow_imposed,600,20,0.8,0.3,0.01,0
3.70695754065447,snow_imposed,750,20,0.8,0.3,0.01,0
3.70563306958171,snow_imposed,150,40,0.8,0.3,0.01,0
3.70666691277572,snow_imposed,300,40,0.8,0.3,0.01,0
3.70685907198519,snow_imposed,450,40,0.8,0.3,0.01,0
3.70692637832119,snow_imposed,600,40,0.8,0.3,0.01,0
3.70695754065449,snow_imposed,750,40,0.8,0.3,0.01,0
3.68774852867008,snow_imposed,150,60,0.8,0.3,0.01,0
3.68876531802893,snow_imposed,300,60,0.8,0.3,0.01,0
3.68895431696543,snow_imposed,450,60,0.8,0.3,0.01,0
3.68902051877268,snow_imposed,600,60,0.8,0.3,0.01,0
3.68905116985362,snow_imposed,750,60,0.8,0.3,0.01,0
3.68906153499833,snow_imposed,150,80,0.8,0.3,0.01,0
3.69008471183014,snow_imposed,300,80,0.8,0.3,0.01,0
3.69027488261269,snow_imposed,450,80,0.8,0.3,0.01,0
3.69034149344608,snow_imposed,600,80,0.8,0.3,0.01,0
3.6903723337033,snow_imposed,750,80,0.8,0.3,0.01,0
3.55170990198083,snow_imposed,150,20,0.9,0.3,0.01,0
3.55255925059403,snow_imposed,300,20,0.9,0.3,0.01,0
3.55271695707139,snow_imposed,450,20,0.9,0.3,0.01,0
3.55277218543746,snow_imposed,600,20,0.9,0.3,0.01,0
3.55279775374511,snow_imposed,750,20,0.9,0.3,0.01,0
3.55170990198077,snow_imposed,150,40,0.9,0.3,0.01,0
3.55255925059405,snow_imposed,300,40,0.9,0.3,0.01,0
3.55271695707142,snow_imposed,450,40,0.9,0.3,0.01,0
3.55277218543745,snow_imposed,600,40,0.9,0.3,0.01,0
3.5527977537451,snow_imposed,750,40,0.9,0.3,0.01,0
3.53479657853651,snow_imposed,150,60,0.9,0.3,0.01,0
3.53563654456848,snow_imposed,300,60,0.9,0.3,0.01,0
3.53579256119393,snow_imposed,450,60,0.9,0.3,0.01,0
3.53584720162668,snow_imposed,600,60,0.9,0.3,0.01,0
3.53587249842216,snow_imposed,750,60,0.9,0.3,0.01,0
3.53602984945787,snow_imposed,150,80,0.9,0.3,0.01,0
3.53687478941689,snow_imposed,300,80,0.9,0.3,0.01,0
3.53703172218601,snow_imposed,450,80,0.9,0.3,0.01,0
3.53708668290406,snow_imposed,600,80,0.9,0.3,0.01,0
3.53711212788174,snow_imposed,750,80,0.9,0.3,0.01,0
4.53406996447096,snow_imposed,150,20,0.1,0.4,0.01,0
4.53724648666671,snow_imposed,300,20,0.1,0.4,0.01,0
4.53783187252617,snow_imposed,450,20,0.1,0.4,0.01,0
4.53803654826117,snow_imposed,600,20,0.1,0.4,0.01,0
4.53813124721136,snow_imposed,750,20,0.1,0.4,0.01,0
4.53406996447102,snow_imposed,150,40,0.1,0.4,0.01,0
4.53724648666672,snow_imposed,300,40,0.1,0.4,0.01,0
4.53783187252625,snow_imposed,450,40,0.1,0.4,0.01,0
4.53803654826123,snow_imposed,600,40,0.1,0.4,0.01,0
4.53813124721143,snow_imposed,750,40,0.1,0.4,0.01,0
4.50842771419569,snow_imposed,150,60,0.1,0.4,0.01,0
4.51159911322852,snow_imposed,300,60,0.1,0.4,0.01,0
4.5121835677203,snow_imposed,450,60,0.1,0.4,0.01,0
4.51238791873955,snow_imposed,600,60,0.1,0.4,0.01,0
4.51248246761351,snow_imposed,750,60,0.1,0.4,0.01,0
4.51034336940785,snow_imposed,150,80,0.1,0.4,0.01,0
4.51351522573834,snow_imposed,300,80,0.1,0.4,0.01,0
4.51409976352605,snow_imposed,450,80,0.1,0.4,0.01,0
4.51430414359775,snow_imposed,600,80,0.1,0.4,0.01,0
4.51439870590141,snow_imposed,750,80,0.1,0.4,0.01,0
4.69503197110076,snow_imposed,150,20,0.2,0.4,0.01,0.2564
4.69835886265817,snow_imposed,300,20,0.2,0.4,0.01,0.2564
4.69897182186531,snow_imposed,450,20,0.2,0.4,0.01,0.2564
4.69918612838775,snow_imposed,600,20,0.2,0.4,0.01,0.2564
4.69928528153616,snow_imposed,750,20,0.2,0.4,0.01,0.2564
4.69503197110081,snow_imposed,150,40,0.2,0.4,0.01,0.2564
4.69835886265805,snow_imposed,300,40,0.2,0.4,0.01,0.2564
4.69897182186548,snow_imposed,450,40,0.2,0.4,0.01,0.2564
4.69918612838781,snow_imposed,600,40,0.2,0.4,0.01,0.2564
4.69928528153598,snow_imposed,750,40,0.2,0.4,0.01,0.2564
4.66948962595741,snow_imposed,150,60,0.2,0.4,0.01,0.2564
4.67281157023457,snow_imposed,300,60,0.2,0.4,0.01,0.2564
4.67342363121481,snow_imposed,450,60,0.2,0.4,0.01,0.2564
4.67363762466106,snow_imposed,600,60,0.2,0.4,0.01,0.2564
4.67373663312782,snow_imposed,750,60,0.2,0.4,0.01,0.2564
4.67140043403218,snow_imposed,150,80,0.2,0.4,0.01,0.2564
4.67472282871957,snow_imposed,300,80,0.2,0.4,0.01,0.2564
4.67533497166403,snow_imposed,450,80,0.2,0.4,0.01,0.2564
4.67554899369279,snow_imposed,600,80,0.2,0.4,0.01,0.2564
4.67564801537102,snow_imposed,750,80,0.2,0.4,0.01,0.2564
4.87749565113338,snow_imposed,150,20,0.3,0.4,0.01,0.9295
4.88102219049645,snow_imposed,300,20,0.3,0.4,0.01,0.9295
4.88167175382545,snow_imposed,450,20,0.3,0.4,0.01,0.9295
4.88189884500632,snow_imposed,600,20,0.3,0.4,0.01,0.9295
4.88200391093765,snow_imposed,750,20,0.3,0.4,0.01,0.9295
4.87749565113355,snow_imposed,150,40,0.3,0.4,0.01,0.9295
4.88102219049661,snow_imposed,300,40,0.3,0.4,0.01,0.9295
4.88167175382545,snow_imposed,450,40,0.3,0.4,0.01,0.9295
4.88189884500645,snow_imposed,600,40,0.3,0.4,0.01,0.9295
4.88200391093747,snow_imposed,750,40,0.3,0.4,0.01,0.9295
4.85200336877253,snow_imposed,150,60,0.3,0.4,0.01,0.9295
4.855525231072,snow_imposed,300,60,0.3,0.4,0.01,0.9295
4.85617394704194,snow_imposed,450,60,0.3,0.4,0.01,0.9295
4.8564007430096,snow_imposed,600,60,0.3,0.4,0.01,0.9295
4.85650567253776,snow_imposed,750,60,0.3,0.4,0.01,0.9295
4.8539137834984,snow_imposed,150,80,0.3,0.4,0.01,0.9295
4.85743608480254,snow_imposed,300,80,0.3,0.4,0.01,0.9295
4.85808488054333,snow_imposed,450,80,0.3,0.4,0.01,0.9295
4.85831170431973,snow_imposed,600,80,0.3,0.4,0.01,0.9295
4.8584166466999,snow_imposed,750,80,0.3,0.4,0.01,0.9295
5.06992790195719,snow_imposed,150,20,0.4,0.4,0.01,1
5.07374734540398,snow_imposed,300,20,0.4,0.4,0.01,1
5.07445061890382,snow_imposed,450,20,0.4,0.4,0.01,1
5.07469646990481,snow_imposed,600,20,0.4,0.4,0.01,1
5.07481021216538,snow_imposed,750,20,0.4,0.4,0.01,1
5.06992790195726,snow_imposed,150,40,0.4,0.4,0.01,1
5.0737473454041,snow_imposed,300,40,0.4,0.4,0.01,1
5.0744506189039,snow_imposed,450,40,0.4,0.4,0.01,1
5.07469646990479,snow_imposed,600,40,0.4,0.4,0.01,1
5.07481021216534,snow_imposed,750,40,0.4,0.4,0.01,1
5.04431632662308,snow_imposed,150,60,0.4,0.4,0.01,1
5.04813139269926,snow_imposed,300,60,0.4,0.4,0.01,1
5.04883387512745,snow_imposed,450,60,0.4,0.4,0.01,1
5.04907945071548,snow_imposed,600,60,0.4,0.4,0.01,1
5.04919306576247,snow_imposed,750,60,0.4,0.4,0.01,1
5.04624022355229,snow_imposed,150,80,0.4,0.4,0.01,1
5.05005572064712,snow_imposed,300,80,0.4,0.4,0.01,1
5.05075828118657,snow_imposed,450,80,0.4,0.4,0.01,1
5.05100388398943,snow_imposed,600,80,0.4,0.4,0.01,1
5.05111751161112,snow_imposed,750,80,0.4,0.4,0.01,1
4.49197938136994,snow_imposed,150,20,0.5,0.4,0.01,0.7692
4.4940361238934,snow_imposed,300,20,0.5,0.4,0.01,0.7692
4.49441647318143,snow_imposed,450,20,0.5,0.4,0.01,0.7692
4.49454986385574,snow_imposed,600,20,0.5,0.4,0.01,0.7692
4.49461165181471,snow_imposed,750,20,0.5,0.4,0.01,0.7692
4.49197938136992,snow_imposed,150,40,0.5,0.4,0.01,0.7692
4.49403612389325,snow_imposed,300,40,0.5,0.4,0.01,0.7692
4.49441647318155,snow_imposed,450,40,0.5,0.4,0.01,0.7692
4.4945498638557,snow_imposed,600,40,0.5,0.4,0.01,0.7692
4.49461165181468,snow_imposed,750,40,0.5,0.4,0.01,0.7692
4.47014701951545,snow_imposed,150,60,0.5,0.4,0.01,0.7692
4.47224082209749,snow_imposed,300,60,0.5,0.4,0.01,0.7692
4.47263210483775,snow_imposed,450,60,0.5,0.4,0.01,0.7692
4.47276931019608,snow_imposed,600,60,0.5,0.4,0.01,0.7692
4.47283286170753,snow_imposed,750,60,0.5,0.4,0.01,0.7692
4.47176390602512,snow_imposed,150,80,0.5,0.4,0.01,0.7692
4.47387326001202,snow_imposed,300,80,0.5,0.4,0.01,0.7692
4.47426736091269,snow_imposed,450,80,0.5,0.4,0.01,0.7692
4.47440555389508,snow_imposed,600,80,0.5,0.4,0.01,0.7692
4.47446956275582,snow_imposed,750,80,0.5,0.4,0.01,0.7692
4.21479451779935,snow_imposed,150,20,0.6,0.4,0.01,0.2564
4.21642785685955,snow_imposed,300,20,0.6,0.4,0.01,0.2564
4.21673236718959,snow_imposed,450,20,0.6,0.4,0.01,0.2564
4.21683908832965,snow_imposed,600,20,0.6,0.4,0.01,0.2564
4.21688850993143,snow_imposed,750,20,0.6,0.4,0.01,0.2564
4.2147945177994,snow_imposed,150,40,0.6,0.4,0.01,0.2564
4.21642785685974,snow_imposed,300,40,0.6,0.4,0.01,0.2564
4.21673236718947,snow_imposed,450,40,0.6,0.4,0.01,0.2564
4.21683908832949,snow_imposed,600,40,0.6,0.4,0.01,0.2564
4.21688850993155,snow_imposed,750,40,0.6,0.4,0.01,0.2564
4.19446108839319,snow_imposed,150,60,0.6,0.4,0.01,0.2564
4.19606083286458,snow_imposed,300,60,0.6,0.4,0.01,0.2564
4.19635932637522,snow_imposed,450,60,0.6,0.4,0.01,0.2564
4.19646394276696,snow_imposed,600,60,0.6,0.4,0.01,0.2564
4.1965123901655,snow_imposed,750,60,0.6,0.4,0.01,0.2564
4.19595707495018,snow_imposed,150,80,0.6,0.4,0.01,0.2564
4.1975674437749,snow_imposed,300,80,0.6,0.4,0.01,0.2564
4.19786779196071,snow_imposed,450,80,0.6,0.4,0.01,0.2564
4.19797307270218,snow_imposed,600,80,0.6,0.4,0.01,0.2564
4.19802183304051,snow_imposed,750,80,0.6,0.4,0.01,0.2564
3.97485654072101,snow_imposed,150,20,0.7,0.4,0.01,0.0769
3.97613479182843,snow_imposed,300,20,0.7,0.4,0.01,0.0769
